城市,年齡,年份,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,年份,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用
嘉義縣義竹鄉,65~69歲,2014,氣管、支氣管和肺癌,3,518376,肝和肝內膽管癌,5,86657,結腸、直腸和肛門癌,5,31088,胃癌,2,192414,口腔癌,0,0,女性乳癌,6,451988,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,592,前列腺(攝護腺)癌,0,0,白血病,1,790604,子宮頸及部位未明示子宮癌,4,17699,鼻咽癌,0,0,膀胱癌,4,301191,卵巢癌,2,12058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣義竹鄉,70~74歲,2014,氣管、支氣管和肺癌,3,691589,肝和肝內膽管癌,9,909464,結腸、直腸和肛門癌,17,276688,胃癌,0,0,口腔癌,0,0,女性乳癌,10,545249,食道癌,0,0,胰臟癌,1,228,非何杰金氏淋巴瘤,2,228,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,1,1340,膀胱癌,5,323524,卵巢癌,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣義竹鄉,75~79歲,2014,氣管、支氣管和肺癌,7,1440534,肝和肝內膽管癌,12,604200,結腸、直腸和肛門癌,17,663324,胃癌,5,593210,口腔癌,3,17053,女性乳癌,4,462263,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,3,553801,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,5,25329,鼻咽癌,1,0,膀胱癌,7,303078,卵巢癌,3,46689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣義竹鄉,80~84歲,2014,氣管、支氣管和肺癌,4,582826,肝和肝內膽管癌,6,275833,結腸、直腸和肛門癌,8,982804,胃癌,2,23269,口腔癌,1,27172,女性乳癌,2,6820,食道癌,0,0,胰臟癌,1,135898,非何杰金氏淋巴瘤,2,5199,前列腺(攝護腺)癌,0,0,白血病,1,690773,子宮頸及部位未明示子宮癌,1,1497,鼻咽癌,1,34969,膀胱癌,1,12438,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣義竹鄉,85歲以上,2014,氣管、支氣管和肺癌,4,659063,肝和肝內膽管癌,3,41224,結腸、直腸和肛門癌,12,167628,胃癌,3,35124,口腔癌,0,0,女性乳癌,1,28328,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,0,前列腺(攝護腺)癌,0,0,白血病,1,124470,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣義竹鄉,,2014,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,65~69歲,2014,氣管、支氣管和肺癌,4,451623,肝和肝內膽管癌,5,224529,結腸、直腸和肛門癌,4,29903,胃癌,0,0,口腔癌,0,0,女性乳癌,6,911728,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,36060,鼻咽癌,0,0,膀胱癌,1,27980,卵巢癌,0,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,70~74歲,2014,氣管、支氣管和肺癌,1,375820,肝和肝內膽管癌,10,120389,結腸、直腸和肛門癌,8,236552,胃癌,1,6489,口腔癌,0,0,女性乳癌,2,55416,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,2,174462,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,4,60517,鼻咽癌,0,0,膀胱癌,1,6328,卵巢癌,1,31180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,75~79歲,2014,氣管、支氣管和肺癌,4,813720,肝和肝內膽管癌,6,80693,結腸、直腸和肛門癌,12,897041,胃癌,0,0,口腔癌,1,36141,女性乳癌,6,230393,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,1773,前列腺(攝護腺)癌,0,0,白血病,1,14779,子宮頸及部位未明示子宮癌,4,14926,鼻咽癌,0,0,膀胱癌,2,502155,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,80~84歲,2014,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,2,0,結腸、直腸和肛門癌,3,163014,胃癌,1,15901,口腔癌,0,0,女性乳癌,2,296848,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,206914,子宮頸及部位未明示子宮癌,2,7423,鼻咽癌,0,0,膀胱癌,1,13232,卵巢癌,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,85歲以上,2014,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,2,12922,結腸、直腸和肛門癌,5,270601,胃癌,1,0,口腔癌,0,0,女性乳癌,1,2824,食道癌,0,0,胰臟癌,1,19166,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,1,9547,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,,2014,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,65~69歲,2014,氣管、支氣管和肺癌,3,1049744,肝和肝內膽管癌,6,255861,結腸、直腸和肛門癌,14,460541,胃癌,4,1720210,口腔癌,0,0,女性乳癌,18,751839,食道癌,0,0,胰臟癌,1,544094,非何杰金氏淋巴瘤,1,397723,前列腺(攝護腺)癌,0,0,白血病,1,43951,子宮頸及部位未明示子宮癌,4,9320,鼻咽癌,0,0,膀胱癌,2,14780,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,70~74歲,2014,氣管、支氣管和肺癌,12,783291,肝和肝內膽管癌,13,1306561,結腸、直腸和肛門癌,17,1831735,胃癌,6,94570,口腔癌,1,6197,女性乳癌,9,171445,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,1290,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,3,9674,鼻咽癌,2,2309,膀胱癌,2,5127,卵巢癌,3,263419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,75~79歲,2014,氣管、支氣管和肺癌,8,2842156,肝和肝內膽管癌,13,1321843,結腸、直腸和肛門癌,15,1175521,胃癌,3,79761,口腔癌,0,0,女性乳癌,12,353447,食道癌,1,5607,胰臟癌,0,0,非何杰金氏淋巴瘤,4,45549,前列腺(攝護腺)癌,0,0,白血病,3,1297620,子宮頸及部位未明示子宮癌,4,4588,鼻咽癌,0,0,膀胱癌,7,655136,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,80~84歲,2014,氣管、支氣管和肺癌,3,804145,肝和肝內膽管癌,6,343050,結腸、直腸和肛門癌,18,1300126,胃癌,3,2577,口腔癌,0,0,女性乳癌,7,904145,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,44017,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,76328,鼻咽癌,0,0,膀胱癌,2,130401,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,85歲以上,2014,氣管、支氣管和肺癌,5,92003,肝和肝內膽管癌,4,390906,結腸、直腸和肛門癌,10,547157,胃癌,0,0,口腔癌,0,0,女性乳癌,4,178806,食道癌,1,0,胰臟癌,1,85771,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,6549,鼻咽癌,0,0,膀胱癌,2,11781,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,,2014,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,65~69歲,2014,氣管、支氣管和肺癌,5,1704978,肝和肝內膽管癌,12,992759,結腸、直腸和肛門癌,11,434711,胃癌,0,0,口腔癌,1,969,女性乳癌,14,1622877,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,4,96019,前列腺(攝護腺)癌,0,0,白血病,3,1054159,子宮頸及部位未明示子宮癌,7,146735,鼻咽癌,2,1188,膀胱癌,4,12307,卵巢癌,1,397788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,70~74歲,2014,氣管、支氣管和肺癌,4,393838,肝和肝內膽管癌,13,1018117,結腸、直腸和肛門癌,16,484019,胃癌,2,1217974,口腔癌,3,503351,女性乳癌,14,522280,食道癌,0,0,胰臟癌,1,295460,非何杰金氏淋巴瘤,3,600519,前列腺(攝護腺)癌,0,0,白血病,2,69183,子宮頸及部位未明示子宮癌,2,6964,鼻咽癌,2,33608,膀胱癌,3,75459,卵巢癌,1,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,75~79歲,2014,氣管、支氣管和肺癌,9,1063930,肝和肝內膽管癌,10,1378872,結腸、直腸和肛門癌,11,364799,胃癌,1,72283,口腔癌,1,115642,女性乳癌,12,951924,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,3,208661,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,6,19694,鼻咽癌,1,22392,膀胱癌,3,38928,卵巢癌,1,294258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,80~84歲,2014,氣管、支氣管和肺癌,6,102127,肝和肝內膽管癌,4,89253,結腸、直腸和肛門癌,16,1473056,胃癌,2,107955,口腔癌,1,0,女性乳癌,3,89355,食道癌,0,0,胰臟癌,2,161150,非何杰金氏淋巴瘤,3,272597,前列腺(攝護腺)癌,0,0,白血病,2,139763,子宮頸及部位未明示子宮癌,3,30998,鼻咽癌,0,0,膀胱癌,1,0,卵巢癌,0,10586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,85歲以上,2014,氣管、支氣管和肺癌,5,206894,肝和肝內膽管癌,5,399692,結腸、直腸和肛門癌,7,228380,胃癌,0,0,口腔癌,1,30089,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,12911,鼻咽癌,0,0,膀胱癌,1,43110,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,,2014,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,65~69歲,2014,氣管、支氣管和肺癌,5,121618,肝和肝內膽管癌,13,346555,結腸、直腸和肛門癌,10,662523,胃癌,0,0,口腔癌,1,45082,女性乳癌,15,941403,食道癌,0,0,胰臟癌,2,6241,非何杰金氏淋巴瘤,3,27769,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,20774,鼻咽癌,3,141376,膀胱癌,1,267,卵巢癌,2,313708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,70~74歲,2014,氣管、支氣管和肺癌,6,192091,肝和肝內膽管癌,13,938383,結腸、直腸和肛門癌,16,717732,胃癌,0,0,口腔癌,4,572667,女性乳癌,9,502742,食道癌,0,0,胰臟癌,1,9698,非何杰金氏淋巴瘤,4,296742,前列腺(攝護腺)癌,0,0,白血病,1,42482,子宮頸及部位未明示子宮癌,6,84931,鼻咽癌,1,42828,膀胱癌,5,80897,卵巢癌,1,220342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,75~79歲,2014,氣管、支氣管和肺癌,4,432448,肝和肝內膽管癌,7,680321,結腸、直腸和肛門癌,9,834581,胃癌,1,925,口腔癌,1,926577,女性乳癌,4,3137,食道癌,0,0,胰臟癌,2,46096,非何杰金氏淋巴瘤,2,154461,前列腺(攝護腺)癌,0,0,白血病,1,13602,子宮頸及部位未明示子宮癌,2,19949,鼻咽癌,0,0,膀胱癌,2,426387,卵巢癌,1,22599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,80~84歲,2014,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,4,1140723,結腸、直腸和肛門癌,13,970878,胃癌,2,25026,口腔癌,1,284117,女性乳癌,6,465753,食道癌,0,0,胰臟癌,2,467400,非何杰金氏淋巴瘤,0,8210,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,3,16776,鼻咽癌,0,0,膀胱癌,1,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,85歲以上,2014,氣管、支氣管和肺癌,4,327650,肝和肝內膽管癌,1,348837,結腸、直腸和肛門癌,8,662150,胃癌,3,10527,口腔癌,2,4718,女性乳癌,1,32735,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,8938,鼻咽癌,0,0,膀胱癌,2,26908,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,,2014,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,65~69歲,2014,氣管、支氣管和肺癌,2,309009,肝和肝內膽管癌,1,0,結腸、直腸和肛門癌,6,292387,胃癌,1,6118,口腔癌,1,39117,女性乳癌,6,416131,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,0,前列腺(攝護腺)癌,0,0,白血病,1,0,子宮頸及部位未明示子宮癌,2,917,鼻咽癌,0,0,膀胱癌,1,25840,卵巢癌,0,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,70~74歲,2014,氣管、支氣管和肺癌,4,829770,肝和肝內膽管癌,9,269555,結腸、直腸和肛門癌,9,145088,胃癌,0,0,口腔癌,2,4023,女性乳癌,9,186612,食道癌,0,19076,胰臟癌,1,244473,非何杰金氏淋巴瘤,1,38006,前列腺(攝護腺)癌,0,0,白血病,1,276334,子宮頸及部位未明示子宮癌,1,4808,鼻咽癌,0,0,膀胱癌,1,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,75~79歲,2014,氣管、支氣管和肺癌,3,895357,肝和肝內膽管癌,3,939068,結腸、直腸和肛門癌,7,405724,胃癌,1,194585,口腔癌,0,0,女性乳癌,4,335141,食道癌,1,10484,胰臟癌,1,0,非何杰金氏淋巴瘤,1,55145,前列腺(攝護腺)癌,0,0,白血病,1,42509,子宮頸及部位未明示子宮癌,4,54795,鼻咽癌,2,0,膀胱癌,2,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,80~84歲,2014,氣管、支氣管和肺癌,1,24105,肝和肝內膽管癌,3,207963,結腸、直腸和肛門癌,12,147113,胃癌,3,237420,口腔癌,0,0,女性乳癌,6,38284,食道癌,0,0,胰臟癌,1,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,11237,鼻咽癌,0,0,膀胱癌,3,100246,卵巢癌,1,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,85歲以上,2014,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,7995,結腸、直腸和肛門癌,5,12797,胃癌,2,356443,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,2,1028854,前列腺(攝護腺)癌,0,0,白血病,1,0,子宮頸及部位未明示子宮癌,1,1610,鼻咽癌,0,0,膀胱癌,1,12747,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,,2014,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,65~69歲,2014,氣管、支氣管和肺癌,1,828592,肝和肝內膽管癌,3,363456,結腸、直腸和肛門癌,4,32343,胃癌,0,0,口腔癌,0,0,女性乳癌,2,130706,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,1,57525,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,1,1290,膀胱癌,0,0,卵巢癌,1,3095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,70~74歲,2014,氣管、支氣管和肺癌,2,243218,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,1,0,胃癌,0,0,口腔癌,0,0,女性乳癌,1,157041,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,185969,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,9890,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,1,188620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,75~79歲,2014,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,5,76125,結腸、直腸和肛門癌,3,10092,胃癌,0,0,口腔癌,1,23836,女性乳癌,2,584746,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,3,299858,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,358,鼻咽癌,1,0,膀胱癌,1,35957,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,80~84歲,2014,氣管、支氣管和肺癌,1,0,肝和肝內膽管癌,2,126466,結腸、直腸和肛門癌,2,14110,胃癌,1,195906,口腔癌,0,0,女性乳癌,1,9716,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,5353,膀胱癌,1,79855,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,85歲以上,2014,氣管、支氣管和肺癌,3,457879,肝和肝內膽管癌,1,0,結腸、直腸和肛門癌,2,33216,胃癌,0,0,口腔癌,0,0,女性乳癌,1,72998,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,215063,鼻咽癌,0,0,膀胱癌,1,2416,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,,2014,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,65~69歲,2014,氣管、支氣管和肺癌,3,142838,肝和肝內膽管癌,2,6167,結腸、直腸和肛門癌,1,21365,胃癌,0,0,口腔癌,0,0,女性乳癌,1,9199,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,70~74歲,2014,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,123324,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,0,0,女性乳癌,1,7003,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,4262,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,75~79歲,2014,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,114841,結腸、直腸和肛門癌,2,101906,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,80~84歲,2014,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,1,30707,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,85歲以上,2014,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,2,12565,結腸、直腸和肛門癌,2,2511,胃癌,0,0,口腔癌,0,0,女性乳癌,1,8344,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,2339,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,,2014,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,65~69歲,2014,氣管、支氣管和肺癌,1,463454,肝和肝內膽管癌,1,131465,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,0,0,女性乳癌,2,5514,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,70~74歲,2014,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,2,1126398,胃癌,0,0,口腔癌,1,531454,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,54255,前列腺(攝護腺)癌,0,0,白血病,1,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
